"id","customer_bsid","file_id","app_bsid","element_key","revision","name","status","type","start_position","end_position","coverage","code_labels","ignore","constructor","getter_setter","anonymous","generated","deprecated","ref_status"
"7_274","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_73","7208babf-80af-460a-9df8-fe5866901313","4cc7b06c-688c-4cc8-9e66-2a2478129336","1","private static boolean shouldUpdateColor(RemoteWebDriverWrapper)","unchanged","method","{104,null}","{117,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_275","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_73","7208babf-80af-460a-9df8-fe5866901313","a5ae4c04-dee2-4f50-b032-cb2604f8e9bc","0","private static void updateColor(RemoteWebDriverWrapper)","unchanged","method","{87,null}","{101,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_276","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","58b4b9f2-957c-4e78-9167-669aa46e2ae5","8","public AgentManager createAgentManager(ConfigurationManager)","unchanged","method","{22,null}","{39,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_277","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","a966327e-1086-46c8-af17-3dba3e9fd097","2","protected ITestParticipantsNotifiersManager createTestParticipantsNotifiersManager(boolean, List, TestIdTracker)","unchanged","method","{59,null}","{62,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_278","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","af497512-b75d-4b20-add4-c7738a5b9a51","1","protected EventsQueue createEventsQueue(TestListenerConfiguration)","unchanged","method","{51,null}","{54,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_279","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","4e468f98-0c24-45ab-bbbb-d4ccdd667498","1","protected LogFilesManager createLogFilesManager(TestListenerConfiguration)","unchanged","method","{71,null}","{71,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_280","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","5c82bc24-7c92-4ee0-a30f-a8ae6cb13039","1","protected EventsManager createEventsManager(TestListenerConfiguration)","unchanged","method","{75,null}","{78,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_281","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","77013948-3a49-4133-be5f-804ea21d4c0e","1","protected TestIdTracker createTestIdracker(TestListenerConfiguration)","unchanged","method","{43,null}","{43,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_282","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","6f3260a1-d3c4-402c-aece-82a9fc77c045","1","protected EventsServiceProxy createEventsServiceProxy(TestListenerConfiguration)","unchanged","method","{47,null}","{47,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_283","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","41eebe64-4e75-44cc-9e16-b82ee741f4f8","1","protected EventQueueSender createEventsQueueSender(TestListenerConfiguration, EventsQueue, EventsServiceProxy)","unchanged","method","{66,null}","{67,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_284","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_74","7208babf-80af-460a-9df8-fe5866901313","cee4e961-9e03-4b9a-94be-fdc58cbeb741","1","private Watchdog createRepeatedWatchdog(TestListenerConfiguration, String)","unchanged","method","{82,null}","{82,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_285","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_75","7208babf-80af-460a-9df8-fe5866901313","d1c93dc2-7908-4d8d-8763-9de8f5404027","1","public void notifyParticipant(ParticipantInfo, String)","unchanged","method","{17,null}","{17,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_286","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_76","7208babf-80af-460a-9df8-fe5866901313","e03fa28b-b3c8-4137-aae0-8beae5383562","3","private void printTestParticipants()","unchanged","method","{37,null}","{46,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_287","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_76","7208babf-80af-460a-9df8-fe5866901313","cd36c501-83dd-427c-b7b8-d983b4c01c20","3","private void notifyAll(String)","unchanged","method","{49,null}","{70,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_288","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_76","7208babf-80af-460a-9df8-fe5866901313","f2ca67f2-35c7-4048-97b4-c6a60a2f851e","2","public void start()","unchanged","method","{32,null}","{34,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_289","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_76","7208babf-80af-460a-9df8-fe5866901313","b5a36858-85b5-405c-8a45-85c325fa650b","1","public void testIdChanged(String, String)","unchanged","method","{74,null}","{75,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_290","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_77","7208babf-80af-460a-9df8-fe5866901313","930a101b-03f7-4e2d-a6f3-8fde79c09cb1","3","public boolean shouldWeave(String)","unchanged","method","{57,null}","{62,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_291","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_77","7208babf-80af-460a-9df8-fe5866901313","6c6ae50c-bad8-4da7-92e9-8912a18f58f0","3","public byte[] transform(ClassLoader, String, Class, ProtectionDomain, byte[])","unchanged","method","{35,null}","{52,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_292","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_78","7208babf-80af-460a-9df8-fe5866901313","b4163bc8-04c1-4102-a015-f191ec3d749b","1","private void initCreateProperties()","unchanged","method","{38,null}","{41,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_293","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_78","7208babf-80af-460a-9df8-fe5866901313","69911976-9aa7-42b7-b82d-9a2e271728c9","0","public Options getOptions()","unchanged","method","{20,null}","{27,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_294","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_78","7208babf-80af-460a-9df8-fe5866901313","060ea337-a234-403e-94b4-4480751ca981","1","private void initFolder()","unchanged","method","{31,null}","{35,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_295","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_79","7208babf-80af-460a-9df8-fe5866901313","ddd2da9a-4f09-4400-91ef-f41b40fb6591","0","protected void onMethodExit(int)","unchanged","method","{32,null}","{56,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_296","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_80","7208babf-80af-460a-9df8-fe5866901313","52f68994-0c05-49d6-9aef-3cfcc20ff8a3","1","private String toStringDataAttr()","unchanged","method","{139,null}","{151,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_297","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_80","7208babf-80af-460a-9df8-fe5866901313","b90df981-ff27-4003-b484-ce0b561c775d","1","public String convertAttrs()","unchanged","method","{131,null}","{135,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_298","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_81","7208babf-80af-460a-9df8-fe5866901313","77daf5a5-ff2c-4b8c-9429-c59fd93f30a1","3","private void notifyRemoteConfigurationChanged(List, List)","unchanged","method","{76,null}","{88,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_299","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_81","7208babf-80af-460a-9df8-fe5866901313","d54f27aa-451c-46ac-b36f-7df6154a92d2","1","public void execute()","unchanged","method","{36,null}","{41,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_300","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_81","7208babf-80af-460a-9df8-fe5866901313","a3c3e926-53a4-478c-a21e-2bd16c027c17","3","protected ConfigurationResponse getRemoteConfiguration()","unchanged","method","{48,null}","{51,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_301","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_81","7208babf-80af-460a-9df8-fe5866901313","1792e0ed-9515-4b38-b666-e23d055f7fe5","3","private void applyRemoteConfigurationChange()","unchanged","method","{55,null}","{73,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_302","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_81","7208babf-80af-460a-9df8-fe5866901313","a8384622-3984-4951-a180-bcf533b1f8a9","4","private void notifyListeners()","unchanged","method","{91,null}","{94,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_303","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_81","7208babf-80af-460a-9df8-fe5866901313","50c41d40-e78a-4612-99a2-d60fb4269239","1","public void addListener(ConfigurationListener)","unchanged","method","{44,null}","{45,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_304","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_82","7208babf-80af-460a-9df8-fe5866901313","6d674cf2-93b4-4883-bbaf-988b8bfb9e7f","1","public String toString()","unchanged","method","{26,null}","{26,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_305","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_83","7208babf-80af-460a-9df8-fe5866901313","e3acee56-bbf8-4884-853f-2d1c74ecc6e3","0","public void start()","unchanged","method","{11,null}","{11,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_306","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_83","7208babf-80af-460a-9df8-fe5866901313","86d29d3f-8499-435b-8b25-e6881d93ce92","1","public void testIdChanged(String, String)","unchanged","method","{16,null}","{16,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_307","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_85","7208babf-80af-460a-9df8-fe5866901313","4384023b-362e-461b-ba50-ad6e053da562","2","public AgentDescriptor create()","unchanged","method","{20,null}","{36,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_308","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_87","7208babf-80af-460a-9df8-fe5866901313","52f860a2-5a58-49f3-a7ab-3b941853d4e5","2","protected StartTestsExecutionArguments createArguments()","unchanged","method","{30,null}","{45,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_309","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_87","7208babf-80af-460a-9df8-fe5866901313","5e979e0f-3b7b-470d-8721-fb3ec9fe2f12","0","protected void displayHelp()","unchanged","method","{21,null}","{26,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_310","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_88","7208babf-80af-460a-9df8-fe5866901313","7d7564db-a5fa-409e-8a08-fc03ce61c797","1","public Class getClass(String)","unchanged","method","{194,null}","{194,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_311","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_89","7208babf-80af-460a-9df8-fe5866901313","4ce621d9-f878-4136-b176-e3895b0e4e99","0","public Object parse()","unchanged","method","{10,null}","{11,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_312","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_89","7208babf-80af-460a-9df8-fe5866901313","706165c5-b26e-480d-8398-c529231a43c4","0","private String getVersion()","unchanged","method","{15,null}","{15,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_313","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_90","7208babf-80af-460a-9df8-fe5866901313","955f3bc9-ccaf-496d-b4bd-284e9fa1c980","0","public IQueueSenderEvents getEventListener()","unchanged","method","{36,null}","{36,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':true}","false","true","false","false","false","unchanged"
"7_314","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_90","7208babf-80af-460a-9df8-fe5866901313","76c31c29-5161-49b5-b494-75ceefc36d22","0","public void setEventListener(IQueueSenderEvents)","unchanged","method","{40,null}","{41,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':true}","false","true","false","false","false","unchanged"
"7_315","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_90","7208babf-80af-460a-9df8-fe5866901313","f5ac1dfe-c095-4104-8c51-934e7a73c540","0","private void fireFailedToSendDataDuringShutdown()","unchanged","method","{45,null}","{51,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_316","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_90","7208babf-80af-460a-9df8-fe5866901313","af3ad587-14b4-49b9-8e0e-ba7ec2dc4e94","1","protected void resendDataOnShutdown(List)","unchanged","method","{72,null}","{76,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_317","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_90","7208babf-80af-460a-9df8-fe5866901313","a6d65d08-23e3-4ce4-ad42-6e90e5190807","1","protected void sendData()","unchanged","method","{56,null}","{67,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_318","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_91","7208babf-80af-460a-9df8-fe5866901313","61a5c1c0-a753-4422-985a-bde2a643413e","2","private ITestParticipantsNotifier createHttpTestParticipantsNotifier()","modified","method","{26,null}","{27,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","modified"
"7_319","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_91","7208babf-80af-460a-9df8-fe5866901313","c2fa1356-cda7-44ce-b002-0fd9c3b5919d","0","public ITestParticipantsNotifier create(String)","unchanged","method","{17,null}","{22,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_320","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_92","7208babf-80af-460a-9df8-fe5866901313","53407ed0-f0a1-4f3d-8e1f-5cf59fb50ebc","1","public MethodVisitor createMethodVisitor(int, String, String, String, String[], MethodVisitor, String)","unchanged","method","{36,null}","{57,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_321","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_94","7208babf-80af-460a-9df8-fe5866901313","cc44640c-d650-4460-a4fd-b5e973670d5b","1","public String convertAttrs()","unchanged","method","{163,null}","{192,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_322","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_95","7208babf-80af-460a-9df8-fe5866901313","cf71dd5d-3978-4928-9cec-8aa05d15e001","0","protected void onMethodEnter()","unchanged","method","{22,null}","{45,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_323","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_96","7208babf-80af-460a-9df8-fe5866901313","ddd7d441-7d38-41c6-80b9-344ebec5a91a","0","public void addDifference(Difference)","unchanged","method","{15,null}","{16,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_324","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_96","7208babf-80af-460a-9df8-fe5866901313","41aa36fb-841d-43c6-8847-3aa268bb8979","0","public List getDifferences()","unchanged","method","{19,null}","{19,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':true}","false","true","false","false","false","unchanged"
"7_325","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_96","7208babf-80af-460a-9df8-fe5866901313","bdba5c6d-8ded-49cf-8b71-f0328aa46d45","0","public boolean isEqual()","unchanged","method","{23,null}","{23,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_326","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_97","7208babf-80af-460a-9df8-fe5866901313","5fd21d7d-e589-42f7-a121-dfbb85d60dad","6","private void read()","unchanged","method","{41,null}","{119,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_327","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_97","7208babf-80af-460a-9df8-fe5866901313","5ed2f87d-9c24-4cec-99c3-2a3654d24874","3","private void readBuildSessionSettings()","unchanged","method","{126,null}","{154,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_328","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_97","7208babf-80af-460a-9df8-fe5866901313","11bdf7db-2a5c-46b5-895c-770ba9172e20","3","private void readDebugSettings()","unchanged","method","{164,null}","{171,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_329","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_97","7208babf-80af-460a-9df8-fe5866901313","f8faea40-bd16-4464-80b0-1bfd10b31d6f","6","private void readTiaSettings()","unchanged","method","{174,null}","{201,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_330","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_97","7208babf-80af-460a-9df8-fe5866901313","e624f3f6-8267-4f79-aa9e-087f352cb12f","7","private void readFeaturesData()","unchanged","method","{274,null}","{415,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_331","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_97","7208babf-80af-460a-9df8-fe5866901313","a40b5d0c-74db-456a-b60a-a3baad106824","5","private void readFootprintsSettings()","unchanged","method","{204,null}","{260,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_332","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_97","7208babf-80af-460a-9df8-fe5866901313","572382e5-7e83-496a-ad37-f3370ac97a7e","1","protected static String getProperty(String)","unchanged","method","{122,null}","{122,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
"7_333","SeaLights_7208babf-80af-460a-9df8-fe5866901313","7_97","7208babf-80af-460a-9df8-fe5866901313","8817034e-b12e-4ab4-a429-c6457fcfcba9","1","private Boolean readPropertyWithDeprecatedName(String, String)","unchanged","method","{263,null}","{268,null}",null,"[{'category':'Team','label':'Agents','isHighPriority':false,'id':'5c8a85464e3c3f31ef8ea3db$5d075875c1fa936df91d98ca'}]","{'testStages':[],'isIgnored':false}","false","false","false","false","false","unchanged"
